Order,Family,Family_English_name,Scientific_name,English_name_AviList,Range,IUCN_Red_List_Category,Species_code_Cornell_Lab
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Netta rufina,Red-crested Pochard,"breeds from Europe (Iberian Peninsula northward to southern Denmark and Poland) eastward to central Asia (northwestern China and western Mongolia); somewhat local in Europe, more widespread to east; resident in southwestern Europe; elsewhere, winters from eastern Mediterranean eastward to northern India, south-central China, and northern Myanmar",LC,recpoc
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Netta erythrophthalma,Southern Pochard,,LC,soupoc1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Netta peposaca,Rosy-billed Pochard,lowlands of southeastern Brazil to southern Argentina and Chile,LC,robpoc1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Aythya nyroca,Ferruginous Duck,"breeds discontinuously through southern Palearctic, from Spain through northeastern China; winters to India, southeastern Asia, and eastern China",NT,ferduc
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Aythya innotata,Madagascar Pochard,"Lac Alaotra and Lac Matsaborimena (north-central and northwestern Madagascar, respectively); thought extinct until rediscovered at Lac Matsaborimena in 2006",CR,madpoc1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Aythya baeri,Baer's Pochard,breeds northeastern Asia; winters to southern China and southeastern Asia (now rare everywhere),CR,baepoc1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Aythya australis,Hardhead,"Australia including Tasmania, Vanuatu (Banks to Tanna islands), eastern Lesser Sundas, and southern New Guinea",LC,wheduc1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Aythya ferina,Common Pochard,"Palearctic, breeding British Isles and southern Scandinavia eastward through east-central Russia, in south from Iberian Peninsula and Türkiye eastward through northeastern China; winters to tropical Africa and India eastward to Japan and southward to the northern Philippines",VU,compoc
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Aythya valisineria,Canvasback,"breeds North America from northern Alaska and western Canada southward through northern California, southern Colorado, and Minnesota (USA); winters to central Mexico",LC,canvas
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Aythya collaris,Ring-necked Duck,breeds Alaska to southern USA; winters to Panama and southern Lesser Antilles,LC,rinduc
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Aythya americana,Redhead,breeds Alaska to southern USA; winters to Guatemala and Greater Antilles,LC,redhea
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Aythya fuligula,Tufted Duck,"breeds northern Palearctic from Iceland eastward to Kamchatka, southward to central Europe and Mongolia; winters to northern Africa and southern and southeastern Asia including the Philippines",LC,tufduc
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Aythya novaeseelandiae,New Zealand Scaup,North and South islands (New Zealand),LC,nezsca1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Aythya affinis,Lesser Scaup,"breeds North America from northern Alaska and western Canada southward through northern California, southern Colorado, and Minnesota (USA); winters to Hawaiian Islands, the Caribbean, and northern South America",LC,lessca
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Aythya marila,Greater Scaup,,LC,gresca
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Salvadorina waigiuensis,Salvadori's Teal,mountain streams of New Guinea,LC,saltea1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Lophonetta specularioides,Crested Duck,,LC,creduc1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Speculanas specularis,Bronze-winged Duck,"breeds mainly forested regions of southern Chile and Argentina; some winter northward to central Chile and Argentina, or to non-freezing waterbodies at low elevations",NT,speduc2
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Amazonetta brasiliensis,Brazilian Teal,,LC,bratea1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Tachyeres patachonicus,Flying Steamer Duck,southern Chile (north to Maule) and southern Argentina (north to Neuquén and southern Buenos Aires provinces); scarce Falkland Islands,LC,flystd1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Tachyeres pteneres,Fuegian Steamer Duck,"southern South America, from southern Chile (north to Llanquihue) southward to Tierra del Fuego",LC,flistd1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Tachyeres brachypterus,Falkland Steamer Duck,Falkland Islands,LC,falstd1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Tachyeres leucocephalus,Chubut Steamer Duck,coastal Chubut Province (south-central Argentina),VU,whhstd1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Sibirionetta formosa,Baikal Teal,"breeds in northern and eastern Siberia; winters Japan, Korea, and eastern China",LC,baitea
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Spatula querquedula,Garganey,breeds Palearctic (except north); winters to central Africa through Indonesia,LC,gargan
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Spatula hottentota,Blue-billed Teal,local in sub-Saharan Africa and Madagascar,LC,hottea1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Spatula puna,Puna Teal,Andes of Peru to northwestern Argentina and northern Chile,LC,puntea1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Spatula versicolor,Silver Teal,,LC,siltea1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Spatula platalea,Red Shoveler,southern Peru eastward to southern Brazil and southward to Tierra del Fuego and Falkland Islands,LC,redsho1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Spatula discors,Blue-winged Teal,"breeds North America (except Arctic and western Alaska), mostly in central prairie regions; winters northern Mexico to Caribbean and coastal northern South America",LC,buwtea
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Spatula cyanoptera,Cinnamon Teal,,LC,cintea
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Spatula smithii,Cape Shoveler,local in southern Africa,LC,capsho1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Spatula clypeata,Northern Shoveler,"breeds Holarctic (except Arctic); winters through eastern Africa, southern and southeastern Asia, the Philippines, the Caribbean, and Central America",LC,norsho
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Spatula rhynchotis,Australasian Shoveler,,LC,aussho1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Mareca falcata,Falcated Duck,"breeds Mongolia, eastern Siberia, and northeastern China; winters northern India to southern and eastern China, southern Korean Peninsula, and Japan",LC,falduc
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Mareca strepera,Gadwall,,LC,gadwal
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Mareca marecula,Amsterdam Wigeon,"formerly Amsterdam and St. Paul islands; extinct, last reported 1793",EX,amsduc1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Mareca penelope,Eurasian Wigeon,breeds northern and central Eurasia; winters to northern Africa and southern and southeastern Asia; frequent vagrant to North America,LC,eurwig
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Mareca americana,American Wigeon,breeds Alaska to southern USA; winters through Central America and the Caribbean,LC,amewig
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Mareca sibilatrix,Chiloe Wigeon,breeds southern and central Chile and Argentina and Falkland Islands; winters northward to southeastern Brazil,LC,chiwig1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas sparsa,African Black Duck,,LC,afbduc1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas melleri,Meller's Duck,freshwater bodies on high plateau and forested country of central and eastern Madagascar; introduced in western Mauritius,EN,melduc1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas undulata,Yellow-billed Duck,,LC,yebduc1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas luzonica,Philippine Duck,Philippines (except Sulu Archipelago),VU,phiduc1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas superciliosa,Pacific Black Duck,,LC,pabduc1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas wyvilliana,Hawaiian Duck,Hawaiian Islands (Kauai and Oahu),VU,hawduc
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas laysanensis,Laysan Duck,Laysan Island (northwestern Hawaiian Islands),CR,layduc
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas zonorhyncha,Eastern Spot-billed Duck,"breeds southeastern Russia and eastern Mongolia eastward to Sakhalin and eastern China, Korean Peninsula, and Japan; winters to southern China, Taiwan, and Philippines",LC,spbduc
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas poecilorhyncha,Indian Spot-billed Duck,,LC,isbduc1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas platyrhynchos,Mallard,,LC,mallar3
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas diazi,Mexican Duck,"southeastern Arizona, southern New Mexico, and western Texas (Trans-Pecos region) southward to central Mexico",NE,mexduc
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas rubripes,American Black Duck,"eastern Canada and northeastern USA; winters to southeastern USA, especially Atlantic coast to South Carolina",LC,ambduc
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas fulvigula,Mottled Duck,,NE,motduc
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas capensis,Cape Teal,locally from Sudan and Ethiopia to Namibia and South Africa,LC,captea1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas bahamensis,White-cheeked Pintail,,LC,whcpin
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas erythrorhyncha,Red-billed Teal,"locally in eastern and southern Africa, and Madagascar",LC,rebduc1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas georgica,Yellow-billed Pintail,,LC,yebpin1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas acuta,Northern Pintail,"breeds Palearctic from Iceland and northern Scandinavia eastwards to northeastern Russia, and southwards to central Europe to southeastern Russia, and North America from northern Alaska and arctic Canada southwards to north-central USA; winters to central Africa, southern Asia, southern Central America, and the Caribbean",LC,norpin
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas eatoni,Eaton's Pintail,,VU,eatpin1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas crecca,Green-winged Teal,,NE,gnwtea
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas flavirostris,Yellow-billed Teal,,LC,yebtea1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas andium,Andean Teal,,LC,spetea3
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas gibberifrons,Sunda Teal,Java and Sulawesi eastward to eastern Lesser Sundas (Timor and Wetar),NT,suntea1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas albogularis,Andaman Teal,Andaman Islands and Great Coco Island (west of Myanmar),NT,andtea1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas castanea,Chestnut Teal,,LC,chetea1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas gracilis,Grey Teal,,LC,gretea1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas bernieri,Bernier's Teal,"very local, lowlands of western Madagascar, mainly the coastal northwest",EN,bertea1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas theodori,Mascarene Teal,formerly Mauritius and Réunion; extinct,EX,mauduc1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas chlorotis,Brown Teal,"Great Barrier Island (off northeastern North Island) and other satellite islands and predator-free mainland sanctuaries, mainly North Island (New Zealand)",NT,brotea1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas aucklandica,Auckland Teal,"islets of Auckland Islands (Ewing, Enderby, Rose, Ocean, Adams, Disappointment, and Dundas); formerly Auckland Island",NT,auitea1
Anseriformes,Anatidae,"Ducks, Swans, and Geese",Anas nesiotis,Campbell Teal,"Dent Island (Campbell Islands); reintroduced and established on Campbell Island, where had become extinct",VU,caitea1
Galliformes,Megapodiidae,Megapodes,Leipoa ocellata,Malleefowl,semi-arid southern Australia (southwestern Australia to south-central New South Wales),VU,mallee1
Galliformes,Megapodiidae,Megapodes,Talegalla cuvieri,Red-billed Brushturkey,"northwestern and west-central New Guinea, including Misool and Salawati (Raja Ampat Islands)",LC,rebbrt1
Galliformes,Megapodiidae,Megapodes,Talegalla fuscirostris,Black-billed Brushturkey,southern New Guinea including Aru Islands,LC,bkbbrt1
Galliformes,Megapodiidae,Megapodes,Talegalla jobiensis,Collared Brushturkey,,LC,bncbrt1
Galliformes,Megapodiidae,Megapodes,Alectura lathami,Australian Brushturkey,,LC,ausbrt1
Galliformes,Megapodiidae,Megapodes,Aepypodius bruijnii,Waigeo Brushturkey,"Waigeo (Raja Ampat Islands, off western New Guinea)",EN,brubrt1
Galliformes,Megapodiidae,Megapodes,Aepypodius arfakianus,Wattled Brushturkey,,LC,watbrt1
Galliformes,Megapodiidae,Megapodes,Macrocephalon maleo,Maleo,"now very local, Sulawesi including Buton (off southeast), and formerly Lembeh (just east of northern Sulawesi)",CR,maleo1
Galliformes,Megapodiidae,Megapodes,Eulipoa wallacei,Moluccan Megapode,"Moluccas and Misool (Raja Ampat Islands, off western New Guinea)",VU,molscr1
Galliformes,Megapodiidae,Megapodes,Megapodius pritchardii,Tongan Megapode,"forest of Niuafo'ou (northwestern Tonga); recently introduced to Late and Fonualei, and populations formerly on other Tongan islands have died out",VU,niuscr1
Galliformes,Megapodiidae,Megapodes,Megapodius laperouse,Micronesian Megapode,,NT,micscr1
Galliformes,Megapodiidae,Megapodes,Megapodius nicobariensis,Nicobar Megapode,,VU,nicscr1
Galliformes,Megapodiidae,Megapodes,Megapodius cumingii,Philippine Megapode,,LC,tabscr1
Galliformes,Megapodiidae,Megapodes,Megapodius bernsteinii,Sula Megapode,lowlands of Banggai and Sula islands (off eastern Sulawesi),VU,sulscr1
Galliformes,Megapodiidae,Megapodes,Megapodius tenimberensis,Tanimbar Megapode,Tanimbar Islands (Banda Sea),VU,tanscr1
Galliformes,Megapodiidae,Megapodes,Megapodius freycinet,Dusky Megapode,,LC,dusscr1
Galliformes,Megapodiidae,Megapodes,Megapodius geelvinkianus,Biak Scrubfowl,"Numfor, Biak, and nearby islets in Cenderawasih Bay (off northwestern New Guinea)",NT,dusscr3
Galliformes,Megapodiidae,Megapodes,Megapodius eremita,Melanesian Megapode,"Karkar (northeast of New Guinea), Bismarck Archipelago including Admiralty Islands, and Solomon Islands (except Rennell and Temotu)",LC,melscr1
Galliformes,Megapodiidae,Megapodes,Megapodius layardi,Vanuatu Megapode,forest of Torres Islands to Efate (northern to south-central Vanuatu),LC,vanscr1
Galliformes,Megapodiidae,Megapodes,Megapodius decollatus,New Guinea Scrubfowl,"Yapen (Cenderawasih Bay islands), northern slope of New Guinea, including southeast; Tarawai and Manam (off northeastern New Guinea)",LC,negscr1
Galliformes,Megapodiidae,Megapodes,Megapodius reinwardt,Orange-footed Scrubfowl,,LC,orfscr1
Galliformes,Cracidae,"Guans, Curassows, and Chachalacas",Penelopina nigra,Highland Guan,humid montane forest from southern Mexico to northern Nicaragua,VU,higgua1
Galliformes,Cracidae,"Guans, Curassows, and Chachalacas",Chamaepetes unicolor,Black Guan,montane forest of Costa Rica and western Panama,LC,blagua1
Galliformes,Cracidae,"Guans, Curassows, and Chachalacas",Chamaepetes goudotii,Sickle-winged Guan,,LC,siwgua1
Galliformes,Cracidae,"Guans, Curassows, and Chachalacas",Aburria aburri,Wattled Guan,montane forest of western Venezuela to northern Peru,LC,watgua1
Galliformes,Cracidae,"Guans, Curassows, and Chachalacas",Pipile pipile,Trinidad Piping Guan,forest of northeastern Trinidad (endangered),CR,trpgua1
Galliformes,Cracidae,"Guans, Curassows, and Chachalacas",Pipile cumanensis,Blue-throated Piping Guan,"eastern Colombia to Venezuela, the Guianas, western Brazil, and Peru",LC,butpig1
Galliformes,Cracidae,"Guans, Curassows, and Chachalacas",Pipile grayi,White-throated Piping Guan,"southwestern Brazil to Bolivia, northeastern Paraguay, and southeastern Peru",NT,butpig2
Galliformes,Cracidae,"Guans, Curassows, and Chachalacas",Pipile cujubi,Red-throated Piping Guan,,VU,rtpgua1
Galliformes,Cracidae,"Guans, Curassows, and Chachalacas",Pipile jacutinga,Black-fronted Piping Guan,eastern Brazil (Minas Gerais) to southeastern Paraguay and northeastern Argentina,EN,bfpgua1
Galliformes,Cracidae,"Guans, Curassows, and Chachalacas",Penelope argyrotis,Band-tailed Guan,,LC,batgua1
Galliformes,Cracidae,"Guans, Curassows, and Chachalacas",Penelope barbata,Bearded Guan,Andes of southern Ecuador (but not the east slope) and western Andes of northwestern Peru,NT,beagua1
Galliformes,Cracidae,"Guans, Curassows, and Chachalacas",Penelope ortoni,Baudo Guan,west slope of Andes of Colombia and Ecuador,EN,baugua1
Galliformes,Cracidae,"Guans, Curassows, and Chachalacas",Penelope montagnii,Andean Guan,,LC,andgua1
Galliformes,Cracidae,"Guans, Curassows, and Chachalacas",Penelope marail,Marail Guan,,LC,margua1
Galliformes,Cracidae,"Guans, Curassows, and Chachalacas",Penelope superciliaris,Rusty-margined Guan,,NT,rumgua1
